,DTP_1,DTS_1,GR_1,MD_1,NPHI_1,RT_1,RHOB_1
10933,76.16789,124.067604,83.7576,2622.0122,,35.429615,2.5490084
10934,79.30942,126.670166,88.31879,2622.5125,,27.637142,2.555613
10935,83.793365,130.08717,90.13087,2623.042,,18.56795,2.5720096
10936,83.74352,130.66011,92.31811,2623.4924,,13.690766,2.5674384
10937,81.76685,129.05421,89.65061,2624.018,,12.619171,2.5561318
10938,77.69965,127.19769,76.80717,2624.498,,14.738399,2.5704007
10939,73.34585,123.74721,68.38666,2625.0276,,18.072084,2.5934467
10940,71.55291,114.58235,66.70853,2625.478,,22.053734,2.6022663
10941,66.264534,105.90414,55.515575,2626.0034,,27.8556,2.6127076
10942,63.00958,106.212746,45.464455,2626.5044,,30.991415,2.6340024
10943,65.35329,109.429985,44.10438,2627.0125,,28.824318,2.6409714
10944,68.104416,114.87067,47.468903,2627.5032,,22.247343,2.6085758
10945,68.6573,118.78012,53.81239,2627.9883,,21.881943,2.5919197
10946,68.419655,121.52408,59.393246,2628.511,,22.9732,2.5897002
10947,69.26581,124.9369,65.30639,2628.9978,,18.765951,2.5795846
10948,69.867035,125.81581,71.9084,2629.4888,,16.061214,2.5894198
10949,69.25027,125.11457,67.71946,2629.995,,18.39047,2.6073477
10950,68.00293,124.210335,60.17163,2630.4973,,26.2195,2.625707
10951,66.10947,123.57981,60.913578,2631.011,,30.613514,2.6302242
10952,66.575584,123.00471,62.143024,2631.4807,,23.456629,2.620867
10953,70.27321,121.63183,63.855724,2632.022,,13.552466,2.611312
10954,71.356125,120.3588,64.10503,2632.4832,,14.536868,2.610264
10955,70.53538,120.05029,62.923542,2633.018,,17.738443,2.6089306
10956,70.59632,120.350716,64.35634,2633.4666,,19.701843,2.6015177
10957,69.785965,120.20123,81.00388,2634.0073,,21.080566,2.6009147
10958,69.03913,118.669174,84.67219,2634.5093,,21.315813,2.5887938
10959,69.33776,117.08706,68.19935,2635.0034,,20.308699,2.565766
10960,70.72558,117.08241,67.94225,2635.5151,,17.450216,2.5478454
10961,73.616165,118.679924,90.07749,2635.993,,16.9504,2.5299942
10962,77.011955,126.62541,100.44464,2636.5154,,18.22173,2.5262775
10963,77.830666,135.74686,102.29155,2636.9885,,16.921816,2.5206013
10964,76.369286,139.6973,104.418236,2637.5012,,16.189451,2.5048506
10965,74.81968,139.80739,103.922264,2637.978,,16.624334,2.4835286
10966,74.14304,139.78012,108.08849,2638.5007,,17.154886,2.5369232
10967,75.11155,138.96985,114.85601,2638.9954,,21.90587,2.572118
10968,78.13636,135.98273,113.88671,2639.4873,,24.67595,2.5114381
10969,80.2947,133.79648,101.00941,2640.006,,24.125443,2.4825172
10970,79.8587,134.71585,97.36259,2640.4868,,25.40683,2.487817
10971,80.659035,135.73541,98.861465,2641.0027,,23.3383,2.497335
10972,81.49003,135.89278,102.44046,2641.4736,,19.731415,2.5055196
10973,82.21106,136.77243,108.568825,2642.0115,,19.590456,2.51137
10974,81.77251,138.03104,110.5789,2642.4917,,20.667429,2.5018103
10975,81.43555,138.71294,128.12563,2642.9875,,21.043934,2.5149827
10976,81.74543,137.943,157.73897,2643.5232,,21.476885,2.5134504
10977,81.695305,137.04825,156.80482,2643.9966,,19.642199,2.472239
10978,81.73549,137.8853,127.78404,2644.5164,,17.90875,2.4602811
10979,81.529366,139.03157,110.56162,2644.973,,19.812666,2.4692419
10980,80.83777,139.41054,112.42276,2645.5088,,19.760159,2.4837372
10981,80.68426,142.57996,115.22211,2645.9814,,18.758884,2.4958851
10982,80.38163,142.47964,116.02981,2646.502,,20.41965,2.4901283
10983,79.67366,137.55606,115.76995,2647.001,,20.421616,2.4990373
10984,79.30334,135.2936,118.628845,2647.4946,,19.322,2.512125
10985,79.97544,134.34659,120.21478,2648.0303,,19.510351,2.5062249
10986,80.43332,132.94257,117.85421,2648.4875,,19.447065,2.5063457
10987,80.66651,133.28496,117.90148,2649.0066,,19.744413,2.50997
10988,80.82519,136.10551,118.207954,2649.4805,,20.194414,2.51095
10989,78.12043,132.5199,116.83632,2650.0154,,20.425217,2.5189795
10990,76.79347,132.86205,120.20849,2650.512,,19.067657,2.51837
10991,79.56762,138.1719,125.47286,2650.9924,,17.371872,2.5189428
10992,82.37183,138.11264,129.40298,2651.5303,,16.753035,2.551729
10993,82.89421,137.1376,131.67451,2652.0012,,17.322966,2.54053
10994,84.47618,138.363,133.14957,2652.517,,18.138412,2.514903
10995,86.01249,139.49368,132.72096,2652.9773,,22.659243,2.5134203
10996,86.36339,139.63174,132.71233,2653.516,,23.929514,2.4994674
10997,85.59812,139.66206,134.53712,2653.9863,,19.735315,2.4912863
10998,84.5249,139.8827,135.90231,2654.5027,,20.492542,2.4897892
10999,84.677635,140.27861,135.52953,2654.9834,,23.942186,2.4894946
11000,84.92927,140.52208,129.36719,2655.502,,28.233133,2.468541
11001,83.39158,140.51173,114.20438,2656.034,,24.708212,2.44816
11002,83.0619,140.12582,107.865585,2656.488,,20.918215,2.4492316
11003,84.02948,138.61505,115.518524,2657.0107,,22.98995,2.4616828
11004,85.54621,137.79597,122.25596,2657.4883,,30.5642,2.4792423
11005,87.691345,138.41606,123.61269,2658.0193,,30.928587,2.469785
11006,89.01514,139.96323,123.5564,2658.4932,,28.06233,2.4517624
11007,88.92157,141.76816,127.4704,2658.9958,,33.65637,2.4326239
11008,87.64394,144.39888,136.85881,2659.5369,,37.576744,2.413339
11009,87.73578,147.09254,138.58142,2660.0042,,33.38733,2.418682
11010,87.92099,147.7921,142.59691,2660.5176,,29.003119,2.4143581
11011,86.58912,146.78085,145.9947,2660.9812,,24.558966,2.4035811
11012,85.01354,146.12523,127.0017,2661.5232,,20.374485,2.4042914
11013,85.07019,146.74785,115.40589,2661.9707,,20.374727,2.3978171
11014,86.14521,148.24165,116.95056,2662.5066,,19.34145,2.3923974
11015,86.08835,145.81262,113.95724,2663.0088,,15.821,2.433778
11016,85.376015,140.08308,116.869354,2663.509,,19.62703,2.4792755
11017,85.58726,138.7846,120.16748,2664.0217,,22.307434,2.464039
11018,86.40598,142.39278,116.97925,2664.4924,,15.73845,2.4383564
11019,87.33445,142.51588,109.16327,2665.015,,17.285286,2.423551
11020,88.08364,140.9961,105.449684,2665.4949,,21.23103,2.412511
11021,88.71313,143.22423,107.38703,2666.007,,22.396616,2.4187834
11022,88.66129,146.19237,110.05109,2666.4783,,19.068298,2.4267797
11023,87.9728,147.11948,111.608696,2667,,17.09757,2.4240813
11024,87.44324,146.74297,107.01974,2667.5222,,17.064886,2.4306438
11025,87.54312,145.99806,106.9382,2667.9927,,17.10985,2.4342132
11026,87.757195,145.17451,105.90145,2668.5012,,21.83737,2.4311802
11027,87.23541,144.97215,95.46245,2669.0015,,24.50343,2.4363627
11028,87.27069,145.94524,104.25439,2669.5078,,22.691332,2.418822
11029,88.7501,145.69826,120.500725,2669.978,,20.746698,2.3943186
11030,90.51794,144.5668,111.79946,2670.4912,,18.428484,2.3956156
11031,91.62851,148.26027,106.57895,2670.991,,15.851286,2.39664
11032,91.26859,152.48106,107.71796,2671.4934,,12.242665,2.4054666
11033,90.09167,152.88435,109.634636,2672.0293,,12.625815,2.4171352
11034,89.52594,152.48177,117.25823,2672.4775,,14.5681,2.4161608
11035,88.89575,151.16545,120.85335,2673.019,,22.400682,2.4185781
11036,88.91752,149.96039,112.99574,2673.483,,31.156868,2.417574
11037,89.33044,149.35812,106.16998,2673.9956,,25.444601,2.4086154
11038,88.19363,149.28212,106.89136,2674.4631,,18.7228,2.4110403
11039,86.222664,149.4016,107.20976,2675.0042,,20.268051,2.4197733
11040,87.53335,148.5388,104.382095,2675.5073,,23.620943,2.4250278
11041,89.505104,148.73073,101.83847,2675.9807,,22.017643,2.434819
11042,89.52917,151.38144,103.24997,2676.512,,23.510435,2.4071512
11043,88.06829,152.43506,104.590965,2676.989,,26.753166,2.372974
11044,86.626595,149.90405,96.13217,2677.512,,23.233128,2.3936539
11045,84.837265,145.63377,87.624664,2677.9656,,21.68297,2.4027858
11046,82.82868,143.95425,86.01026,2678.498,,17.1509,2.3867788
11047,83.6192,146.31439,87.67749,2679.0164,,17.163416,2.40542
11048,85.03043,145.70572,96.0265,2679.4976,,23.727001,2.402442
11049,86.835335,142.77872,102.46948,2680.0137,,21.137533,2.3845997
11050,88.18117,145.26454,102.34823,2680.4841,,15.4890175,2.372126
11051,88.87731,150.26823,108.049164,2681.0225,,14.531044,2.3104
11052,89.35384,150.59186,109.861374,2681.483,,13.926471,2.3083632
11053,89.179634,149.61693,111.10997,2681.9985,,14.615684,2.3686337
11054,88.583115,149.67067,114.962456,2682.4702,,16.96205,2.3901188
11055,88.05551,149.11339,111.255516,2683.0078,,21.548557,2.390869
11056,88.035614,148.44025,112.42837,2683.4885,,23.818714,2.3900497
11057,87.42727,147.64075,118.02541,2683.9844,,27.555498,2.4021523
11058,86.18308,146.97098,116.20081,2684.5198,,24.398014,2.4133615
11059,85.54325,146.00772,113.740234,2684.993,,20.252943,2.4039
11060,84.45549,145.0319,112.43297,2685.5127,,23.265734,2.418734
11061,84.01335,143.8695,116.42559,2685.9695,,22.646652,2.4383647
11062,84.89541,140.78328,120.06667,2686.5056,,22.087328,2.4495308
11063,85.30164,139.04124,111.2445,2686.9988,,24.308456,2.4786797
11064,84.548195,140.77003,108.89409,2687.498,,22.84435,2.4764924
11065,83.0344,141.70341,112.731316,2688.0183,,21.976944,2.453972
11066,82.322365,141.25066,109.99179,2688.4915,,20.702642,2.443845
11067,83.79044,145.2454,114.53609,2689.027,,18.203367,2.4133255
11068,86.996315,149.07762,121.92081,2689.4841,,20.3853,2.4035046
11069,89.87497,149.60411,135.97612,2690.0032,,37.354042,2.3923104
11070,90.33082,147.5601,148.88017,2690.477,,52.30268,2.3710153
11071,89.44767,143.15239,133.99144,2691.012,,80.591484,2.3799658
11072,88.20185,139.8402,112.309166,2691.5083,,98.06872,2.3959055
11073,87.09104,139.46053,108.82835,2691.9885,,66.997604,2.4068227
11074,86.302704,141.68527,116.28832,2692.5266,,34.06795,2.4190445
11075,86.65839,143.4661,120.08285,2692.997,,43.00145,2.431434
11076,86.9143,142.46912,116.72904,2693.5134,,52.26629,2.432775
11077,85.812874,139.12096,108.82115,2693.9937,,53.234314,2.415915
11078,83.29096,136.68735,103.1516,2694.513,,59.219833,2.4101458
11079,82.280876,138.90363,107.82642,2695.0044,,55.6041,2.4174201
11080,83.90657,144.78836,126.462364,2695.4993,,49.38907,2.3995283
11081,86.88631,149.70436,144.86745,2696.0217,,56.107418,2.3761597
11082,89.53,150.27255,147.68127,2696.4988,,64.01908,2.378622
11083,91.05556,148.22961,142.22305,2697.0112,,56.605457,2.398507
11084,90.01196,148.07074,130.12358,2697.485,,43.60613,2.421162
11085,87.27299,149.3302,123.1542,2698.007,,31.790049,2.421264
11086,85.805275,150.42563,125.766815,2698.4846,,22.000418,2.3904576
11087,85.9976,151.97264,127.28701,2698.9963,,15.226628,2.3636272
11088,87.494026,149.6203,125.2602,2699.4907,,14.808171,2.361401
11089,89.0838,145.39804,122.08356,2699.9924,,22.91345,2.3772361
11090,88.44745,144.06932,121.7211,2700.5337,,26.188099,2.392587
11091,87.56444,142.72812,117.48618,2700.9817,,32.266045,2.3904967
11092,88.014435,139.16054,93.39572,2701.5173,,39.151585,2.4259918
11093,88.40624,141.48865,103.21074,2701.9773,,32.249302,2.430799
11094,87.332085,147.19942,137.26279,2702.5195,,24.241686,2.4004304
11095,87.49607,148.12267,137.35326,2702.989,,20.583513,2.410807
11096,88.678795,147.13313,130.46053,2703.5032,,17.853182,2.4520168
11097,88.818245,149.57101,130.19446,2704.0264,,17.70823,2.4673328
11098,89.77076,155.71538,132.18253,2704.5112,,16.600542,2.4580405
11099,88.97439,156.15749,126.01747,2705.0022,,15.718117,2.45209
11100,87.43861,150.78857,125.274254,2705.489,,24.373917,2.421502
11101,87.600006,147.89378,130.73714,2706.0115,,26.258759,2.4078457
11102,87.79227,147.11725,130.99667,2706.4968,,23.812073,2.3979652
11103,88.28734,148.4929,130.30858,2706.9873,,23.282402,2.3792806
11104,89.25376,147.65645,137.33138,2707.4956,,19.134214,2.3889706
11105,89.890205,143.21983,135.158,2707.9963,,20.4137,2.4062493
11106,88.56568,140.21013,120.04263,2708.522,,27.787735,2.404204
11107,86.28774,141.45331,110.27407,2708.9724,,28.828367,2.4004421
11108,86.75449,145.93095,117.213196,2709.5022,,23.653215,2.4049952
11109,89.169106,148.40334,126.73545,2709.9817,,19.896658,2.3965526
11110,88.971504,146.57416,127.71848,2710.5078,,18.139482,2.3978074
11111,87.69077,142.99472,132.28526,2710.9578,,19.859983,2.4082143
11112,87.48463,138.89484,140.6862,2711.4878,,17.873957,2.414915
11113,86.85529,136.65968,138.52554,2711.9875,,15.801515,2.409819
11114,85.80025,138.40147,129.18399,2712.4934,,18.07275,2.399022
11115,85.18589,146.1949,121.717155,2713.0066,,17.41577,2.4024742
11116,86.065926,151.44547,119.42927,2713.4736,,13.888957,2.402754
11117,87.27598,149.19817,116.37616,2714.0151,,15.92445,2.401218
11118,87.66654,146.9975,119.63951,2714.4795,,20.624434,2.39431
11119,87.996315,147.30382,125.64603,2714.9924,,21.306128,2.3852818
11120,87.95441,148.4835,127.07791,2715.4812,,20.826757,2.3986647
11121,87.303986,149.70209,131.11586,2716.0007,,20.484083,2.3968766
11122,86.56364,148.49582,125.373405,2716.5232,,24.169718,2.377735
11123,85.98415,145.35449,114.7055,2716.977,,23.237043,2.3857987
11124,84.78565,139.95691,108.45369,2717.5085,,18.25095,2.4193387
11125,81.55326,134.65111,104.59526,2717.9858,,20.514017,2.4486654
11126,78.57919,135.26619,108.51149,2718.5088,,34.14161,2.4708047
11127,79.45504,144.26859,120.73632,2718.9622,,30.791967,2.4616103
11128,84.14383,149.5361,130.45233,2719.4946,,15.934318,2.438425
11129,86.79657,137.76132,126.47729,2720.0127,,31.360525,2.4452782
11130,80.92744,127.36242,95.14287,2720.4944,,54.251255,2.4970922
11131,71.95586,127.57471,71.44759,2721.0103,,47.581913,2.554261
11132,73.66526,133.39308,99.11896,2721.4807,,21.675348,2.528931
11133,79.809364,135.75168,121.762505,2722.019,,25.627071,2.489304
11134,81.31853,138.19803,117.38643,2722.4795,,29.268015,2.4933255
11135,84.623825,147.37267,113.088806,2722.9954,,19.152502,2.4644608
11136,88.985725,153.7759,113.8239,2723.5093,,12.581386,2.4191892
11137,89.71203,151.18535,121.36588,2724.0042,,15.523128,2.3992703
11138,89.436775,147.5808,124.18965,2724.5237,,20.778666,2.3918085
11139,88.55034,147.66736,122.5871,2724.9807,,22.086767,2.4041169
11140,88.02268,148.00024,130.94908,2725.5168,,25.801159,2.3972988
11141,88.81149,148.02698,130.97102,2725.9897,,24.820215,2.3976371
11142,89.28494,147.8979,123.00248,2726.506,,20.7096,2.4387314
11143,88.510826,148.04558,118.54905,2726.9832,,17.7037,2.4536197
11144,87.177605,147.15707,130.01479,2727.5022,,16.617971,2.4248092
11145,86.70295,143.12395,131.77676,2727.9956,,19.675385,2.415795
11146,85.30643,137.87346,113.81171,2728.492,,22.533699,2.4233673
11147,82.55283,142.4187,102.55886,2729.0342,,18.872099,2.4251962
11148,84.40406,151.63905,122.54664,2729.488,,13.026314,2.4018288
11149,88.875084,153.94098,152.50316,2730.0234,,15.422249,2.379299
11150,89.70304,151.7048,155.80762,2730.4783,,21.027466,2.3826232
11151,89.37793,149.47202,149.28706,2731.0195,,20.075686,2.401114
11152,88.66194,147.60495,140.76088,2731.495,,19.802687,2.4132354
11153,87.99594,146.5767,130.76308,2732.0085,,21.272316,2.4126775
11154,87.72747,146.58212,126.966835,2732.5244,,20.342257,2.4163265
11155,87.558945,147.21974,129.87177,2733.0046,,19.025171,2.4218786
11156,87.641,149.33763,140.53651,2733.5232,,16.037567,2.4387524
11157,88.08818,150.21263,142.27534,2733.994,,14.642734,2.4501135
11158,87.79917,146.3954,129.73398,2734.51,,16.085758,2.4607697
11159,86.35689,139.6477,122.58208,2734.9897,,17.417429,2.4661143
11160,81.8258,136.22441,114.34355,2735.5098,,20.3469,2.5220172
11161,79.323265,139.39111,118.925385,2736.0012,,19.446356,2.5504391
11162,84.24016,143.51903,133.7087,2736.4963,,18.257086,2.4719613
11163,89.536156,146.77803,140.06496,2737.0186,,20.879349,2.3953094
11164,89.69033,148.71011,147.9112,2737.505,,19.573416,2.3776274
11165,90.004616,152.47803,156.93976,2737.9954,,17.783928,2.379246
11166,91.422195,155.32085,157.87567,2738.4812,,17.054785,2.3854253
11167,91.9143,152.53702,157.15529,2739.0037,,15.875999,2.3789296
11168,90.149895,148.13477,153.24515,2739.5298,,18.075329,2.3917277
11169,88.55671,147.21867,142.38382,2739.9805,,17.005373,2.416728
11170,88.10898,145.85641,131.82018,2740.528,,14.824299,2.4029381
11171,87.937836,145.08672,129.87929,2740.9888,,14.95585,2.3931286
11172,87.57651,147.70398,129.66359,2741.5366,,14.443857,2.4021592
11173,87.38007,151.06961,126.281395,2741.9658,,14.776942,2.4036236
11174,87.661476,154.81375,123.39844,2742.5137,,12.86015,2.415775
11175,89.07979,156.13286,124.62053,2742.9639,,9.759316,2.4071805
11176,91.06364,152.8187,131.69717,2743.5352,,9.937428,2.3669312
11177,90.91417,150.11469,138.67502,2743.9722,,14.632514,2.3555887
11178,89.67043,151.21353,140.24397,2744.4863,,21.638834,2.3765032
11179,89.77442,154.01497,141.54956,2745.032,,18.4353,2.3937624
11180,90.46397,156.57532,142.87065,2745.5076,,14.797442,2.3802526
11181,90.494026,159.2173,139.64478,2745.9985,,13.81265,2.3712695
11182,90.75376,158.61067,141.42168,2746.4863,,12.8279505,2.3747866
11183,90.20023,156.6323,142.89674,2747.008,,16.491713,2.3809295
11184,89.36531,155.16083,140.79608,2747.4937,,14.430587,2.3794549
11185,87.029755,146.32243,134.5018,2747.984,,14.026366,2.3972485
11186,78.14763,135.92392,115.42183,2748.4924,,30.818758,2.4597008
11187,73.55838,137.88293,104.809456,2748.993,,39.197144,2.4950469
11188,79.72478,146.7624,117.23089,2749.5188,,28.491852,2.4540992
11189,84.91237,148.03354,132.24147,2749.969,,15.6151495,2.41676
11190,83.85015,141.80173,125.65699,2750.4988,,17.9939,2.440862
11191,81.67338,140.86165,114.601814,2750.9778,,18.917416,2.4769459
11192,82.18861,148.31734,111.443665,2751.5044,,14.852799,2.504088
11193,83.858185,149.78473,116.07181,2751.998,,10.848314,2.513704
11194,84.032005,143.00461,124.71859,2752.4846,,12.086214,2.4857433
11195,83.887085,142.30492,125.71151,2753.0266,,21.70355,2.4372253
11196,85.46047,145.91994,122.11157,2753.49,,22.1019,2.422517
11197,86.30576,145.72058,118.62957,2754.0032,,15.775413,2.419526
11198,84.65302,144.40387,107.09133,2754.4705,,14.318815,2.426253
11199,82.618835,144.01974,95.236824,2755.0115,,10.8436,2.420332
11200,83.15958,145.2983,102.178894,2755.4756,,11.858983,2.4010203
11201,86.03561,148.1341,127.59915,2755.9883,,13.0568,2.385626
11202,87.15561,145.56538,135.63446,2756.4778,,11.169657,2.3854837
11203,85.85488,140.48326,116.418884,2756.997,,20.359283,2.3930628
11204,88.04268,141.40985,114.935135,2757.5137,,25.134312,2.3979404
11205,90.23022,148.59799,123.78168,2757.9866,,21.194942,2.386368
11206,90.78001,157.98174,127.36376,2758.5056,,14.133882,2.3524187
11207,92.960014,160.715,130.87408,2758.9824,,11.437782,2.333515
11208,95.34884,162.41895,141.09059,2759.499,,16.2839,2.330524
11209,97.77572,165.24742,150.79196,2759.994,,16.628727,2.338065
11210,100.57717,167.74088,162.11862,2760.4915,,20.39805,2.3240151
11211,102.47576,166.53314,177.36119,2761.0305,,27.836115,2.2865965
11212,101.63339,162.89252,168.33937,2761.4846,,30.965601,2.2992272
11213,98.20112,162.989,150.70631,2762.0232,,31.942017,2.3357263
11214,97.64725,166.24876,161.18988,2762.4778,,30.719297,2.3339705
11215,99.562775,168.3647,168.46144,2763.0159,,27.76743,2.3242586
11216,99.71893,167.28241,166.46953,2763.4707,,22.906385,2.329991
11217,98.24191,163.64641,162.75662,2764.0088,,16.728033,2.3297143
11218,96.97646,161.38779,147.4502,2764.5059,,13.814043,2.3370779
11219,95.60574,162.39235,136.60304,2765.0007,,14.348528,2.361697
11220,96.523926,165.96489,143.71877,2765.5166,,15.585418,2.3746488
11221,99.25935,168.3977,155.46277,2765.9941,,16.293016,2.3496647
11222,99.40705,166.92084,154.85098,2766.5127,,15.235742,2.322282
11223,98.3627,163.76617,150.88068,2766.986,,13.371386,2.3306715
11224,97.361855,162.63261,145.54076,2767.5032,,12.9511,2.3587425
11225,96.87763,163.92128,150.86014,2768.0232,,16.17767,2.3601084
11226,97.080246,167.13162,160.32784,2768.5112,,20.091486,2.342811
11227,98.77462,172.554,158.11235,2769.0254,,19.036818,2.3361611
11228,101.06249,175.00545,159.09657,2769.4885,,11.863967,2.328405
