,DTP_1,DTS_1,GR_1,NPHI_1,RT_1,RHOB_1
5005,92.06775,164.48993,97.41316,0.20874,3.6292164,2.5757043
5006,93.25872,161.67725,94.09346,0.21192265,3.4671285,2.5735528
5007,91.782974,155.5359,88.939896,0.20249698,3.2991142,2.570431
5008,86.46874,152.1425,84.065346,0.18122706,3.217883,2.5701313
5009,85.84337,157.19946,90.62644,0.18239251,3.596143,2.570469
5010,89.942444,162.67543,108.245834,0.2017242,4.6158857,2.5666633
5011,92.98257,167.05585,124.8306,0.21870613,5.094267,2.5607154
5012,93.611855,170.50012,127.68454,0.22268999,4.2905164,2.5464451
5013,96.30766,170.71468,129.11844,0.20031552,3.9539285,2.5781863
5014,96.71754,164.97414,133.47838,0.17536843,3.6622713,2.605021
5015,91.571976,157.77336,140.69954,0.16641389,3.1657333,2.6038888
5016,77.92928,156.44109,144.47023,0.16613765,3.5080001,2.6762364
5017,72.39857,158.75136,145.892,0.16695897,5.2313714,2.7090058
5018,82.79832,161.11328,148.29489,0.16860315,11.5016,2.6323435
5019,91.696465,160.74057,153.79208,0.16733612,15.8555,2.5555284
5020,91.02333,155.1792,151.056,0.16833526,10.496872,2.5503192
5021,86.95741,147.97157,140.84833,0.17054501,7.7672706,2.5565798
5022,81.92537,142.7037,129.26044,0.17172295,6.6561007,2.5634
5023,80.86771,143.44203,133.86736,0.16902111,6.7527833,2.5588663
5024,82.715706,147.14577,142.37097,0.17052686,7.6610284,2.554749
5025,85.19044,149.84547,145.83281,0.18094498,7.610343,2.5555544
5026,85.710434,150.53958,146.22165,0.18549708,6.5210996,2.5610383
5027,85.682724,150.01137,136.70135,0.18408298,6.7222285,2.5691137
5028,86.01874,149.53375,138.9414,0.18450156,5.855043,2.5720572
5029,84.732025,150.27705,147.53947,0.18137586,4.066483,2.5690038
5030,84.684616,151.94179,154.30116,0.1879525,4.00995,2.5657728
5031,86.60045,152.58235,155.85449,0.19591399,4.0695715,2.5639849
5032,86.4858,153.05038,150.79617,0.19492842,4.084914,2.5690632
5033,86.448395,153.77654,146.81123,0.19206722,4.0972333,2.582886
5034,87.57146,153.90074,144.06631,0.20177053,4.056357,2.5864491
5035,86.69063,153.45169,142.83662,0.2050521,3.9179423,2.5876067
5036,85.466774,153.5444,144.56285,0.20305812,3.6836834,2.594722
5037,86.09359,153.95537,147.27863,0.20866889,3.5839999,2.5950813
5038,86.90521,153.09085,149.93863,0.21278103,3.5094714,2.5998774
5039,86.79637,150.1561,150.09364,0.21316847,3.4328,2.5998924
5040,84.14851,145.32341,140.32803,0.19854765,3.40635,2.5969694
5041,80.32624,142.74568,128.79445,0.1766961,3.5680666,2.60638
5042,80.266045,144.7187,124.683014,0.17152737,3.7216144,2.6095505
5043,83.89763,149.50833,132.95584,0.18433349,3.6652,2.585709
5044,85.20714,155.03242,140.23328,0.19555293,3.5905333,2.5466595
5045,87.78585,159.32852,144.84756,0.2057405,3.6108572,2.5427742
5046,91.96528,162.24998,157.92151,0.22162686,3.619271,2.5728536
5047,90.79543,163.12192,155.22964,0.21783055,3.5974333,2.6034076
5048,89.209755,162.15025,141.09183,0.20310234,3.5997665,2.593066
5049,91.520096,161.80826,123.819214,0.20063901,3.5839715,2.5778718
5050,92.56887,162.15555,113.3666,0.20168108,3.5616143,2.5769556
5051,92.421524,162.23718,149.16655,0.20250112,3.55585,2.5750182
5052,91.91209,162.7878,167.02127,0.20291793,3.5711,2.5760107
5053,92.42522,163.57521,152.32495,0.20968099,3.5707,2.572191
5054,93.23077,162.698,149.41328,0.21680887,3.52215,2.56115
5055,92.73329,159.67453,143.08458,0.21613055,3.45585,2.5628533
5056,90.1214,156.59862,139.98419,0.20054318,3.2910998,2.5700872
5057,88.25698,155.26137,141.10611,0.18849552,3.2537572,2.5746903
5058,87.81977,154.9632,140.67197,0.18521705,3.9032667,2.5876315
5059,88.38428,155.58371,137.89268,0.17673501,4.310786,2.5892544
5060,89.45696,156.71906,135.32143,0.17437105,3.9846432,2.5813644
5061,91.04758,157.93256,137.8773,0.17838445,4.12055,2.5706005
5062,92.40035,157.77014,140.67317,0.1793894,4.408933,2.5590634
5063,91.78962,154.4036,135.46718,0.179057,4.2854714,2.56072
5064,87.46231,149.16418,127.323265,0.17320263,4.2562714,2.5834181
5065,81.7708,142.64494,122.64034,0.16066998,4.4083495,2.6124809
5066,79.668884,137.36461,112.30743,0.14076316,4.7676425,2.6214604
5067,78.32726,135.63892,99.04882,0.123952985,5.0982285,2.6252007
5068,77.658554,136.9039,96.90104,0.12127941,6.0861335,2.6176896
5069,80.60898,138.82973,106.72507,0.13091777,7.318283,2.594717
5070,81.836494,137.91557,109.17059,0.13151266,7.6366715,2.586472
5071,79.09822,135.6563,104.81169,0.12824503,7.341771,2.6004143
5072,76.19349,135.64827,103.72647,0.1252106,7.4388165,2.6204617
5073,77.73099,141.0437,108.33417,0.13104,7.7466664,2.6270578
5074,84.602295,150.5375,115.87905,0.14866896,7.807328,2.600542
5075,91.39113,158.08179,121.643875,0.164101,7.5047,2.5676699
5076,97.086,157.81496,127.50929,0.17604,6.280516,2.532097
5077,101.17466,146.75893,123.589645,0.17938653,4.855243,2.5012956
5078,90.87461,136.62227,112.64634,0.14882475,4.211171,2.5356464
5079,72.052704,128.45271,97.28447,0.095440544,4.360083,2.6007984
5080,69.53636,123.78418,94.30157,0.082867056,8.509617,2.6101177
5081,71.447815,122.160965,97.88564,0.08731999,19.810472,2.6159453
5083,72.17609,130.38814,111.04886,0.09994333,20.076633,2.6146193
5084,78.43822,137.92146,122.07559,0.12077421,18.29037,2.5869656
5085,82.994,143.06543,123.487595,0.1374375,14.367544,2.57196
5086,86.73515,146.36803,129.55794,0.14637882,9.213751,2.5588608
5087,88.48842,140.32164,137.65341,0.14450222,8.2163,2.5442567
5088,82.95066,128.2561,124.6721,0.12789157,7.1742144,2.5662441
5089,71.58228,124.42529,91.99002,0.103270985,7.079143,2.6425462
5090,71.68198,128.5575,83.516716,0.103171766,8.425534,2.6462255
5091,80.9008,134.8555,109.53036,0.12633449,17.137743,2.5697157
5092,82.53407,137.19641,120.449295,0.13154736,17.217972,2.5553923
5093,81.913055,137.36638,125.36366,0.12626334,9.071866,2.5631378
5094,81.224815,138.6283,126.44847,0.12624235,9.00735,2.563879
5095,82.25071,140.35362,123.26609,0.134959,9.774028,2.562947
5096,83.15924,141.88841,119.82905,0.14331265,9.627414,2.5716512
5097,83.07553,145.01923,119.32579,0.14693165,8.5906,2.5852442
5098,85.02029,149.48466,121.44522,0.15875684,7.1429434,2.5871577
5099,88.58358,151.62926,132.38303,0.17530152,6.374114,2.5756998
5100,89.62528,149.2836,138.93585,0.17793708,5.5656834,2.572002
5101,85.4993,142.91718,126.2374,0.1578522,4.5344834,2.5858965
5102,80.851295,136.90575,120.749535,0.1415679,4.2678857,2.6022375
5103,76.843765,135.32622,119.053444,0.13144651,5.079114,2.6132092
5104,77.1966,135.00476,118.63475,0.12337354,6.124767,2.6157093
5105,78.06297,137.60126,116.69151,0.11820833,6.501617,2.609421
5106,78.71159,145.67825,117.212906,0.117554724,7.4235854,2.595023
5107,86.37635,152.98143,127.276855,0.14152451,7.6525855,2.580982
5108,93.205734,154.00809,135.12129,0.17090762,8.291817,2.5622795
5109,88.83423,141.1694,131.06567,0.16263299,6.469329,2.560769
5110,81.37126,127.80555,117.881935,0.12977578,4.1485715,2.5761123
5111,70.18205,119.87955,94.98106,0.09334721,4.3442335,2.605671
5112,62.953053,121.0535,85.06345,0.09345646,7.1346836,2.6362827
5113,69.75604,125.8974,97.13518,0.111185,11.316042,2.6204426
5114,75.748695,127.72804,97.44009,0.11437578,13.642057,2.6031566
5115,73.373276,126.82256,94.59637,0.10182223,12.282734,2.610113
5116,70.78417,131.02715,105.16103,0.10298159,11.026472,2.6295834
5117,78.950745,140.40704,117.73446,0.1270175,12.869857,2.611362
5118,92.77632,151.32086,140.96928,0.17055587,14.934017,2.5613868
5119,88.87379,157.7093,130.14075,0.17830056,12.794232,2.6134315
5120,90.49492,162.16249,114.404106,0.18633632,7.653128,2.6139188
5121,95.876434,164.17484,132.95256,0.19909501,6.2203145,2.5610642
5122,94.44619,165.40288,148.38937,0.19279002,5.460117,2.5577345
5123,98.08672,167.01877,143.90068,0.19360499,5.4028997,2.5399432
5124,101.46774,164.45007,145.32172,0.19458471,5.4519854,2.5152998
5125,97.36331,154.75299,142.66681,0.18371668,4.11375,2.5263507
5126,87.9352,146.47064,134.33623,0.16320354,3.3239167,2.5688276
5127,83.48232,142.62332,129.60223,0.151194,3.8620288,2.5937605
5128,81.600624,140.87202,120.98683,0.14798105,4.963257,2.6096413
5129,80.54138,139.85777,113.77252,0.13951167,5.356583,2.6148307
5130,80.67548,139.91231,113.8577,0.13270766,5.7380166,2.598994
5131,80.17107,142.17361,116.47711,0.134309,6.352628,2.579171
5132,84.15861,143.28145,119.583855,0.1389795,6.6591573,2.5635033
5133,85.24543,137.61746,121.4281,0.14071888,7.0318675,2.5724573
5134,77.18212,129.28256,118.270325,0.13877158,6.1505995,2.6071215
5135,69.97353,128.2099,103.98006,0.120994985,5.327871,2.690335
5136,70.17999,132.04553,101.60584,0.11148765,6.0824666,2.7036493
5137,75.742966,135.88158,116.9603,0.13040778,12.017734,2.6270316
5138,77.5079,138.38512,121.59813,0.14110737,13.333357,2.6297894
5139,78.41354,139.68129,127.23464,0.14382,8.995429,2.635795
5140,79.64495,140.11421,143.56926,0.14699471,5.750917,2.63361
5141,78.75492,140.12688,119.53473,0.145164,4.795471,2.6318564
5142,78.805504,139.57867,87.099594,0.14505371,4.7103996,2.6249897
5143,79.55913,137.86375,78.95808,0.14226055,5.0624833,2.6255744
5144,77.097855,135.27591,74.19569,0.13097587,5.3148665,2.6328733
5145,74.62577,131.90794,71.858154,0.1232155,5.0557714,2.6402798
5146,73.6142,130.6602,73.71358,0.11951262,5.5911994,2.6484807
5147,72.947174,132.4511,85.44442,0.11862001,6.549233,2.6517377
5148,75.6069,135.6571,107.32886,0.13203894,6.946328,2.640847
5149,77.74363,136.89328,117.8207,0.1431355,7.0974574,2.6215255
5150,77.40194,136.30273,118.10497,0.14827822,6.222683,2.6442273
5151,75.78564,136.68642,119.82342,0.15229721,5.416567,2.665662
5152,76.65248,138.9692,124.32116,0.15213633,5.638057,2.647985
5153,79.47743,139.18481,134.04562,0.1497195,5.7795997,2.6363378
5154,78.26635,136.9538,132.45065,0.14670117,5.3201165,2.6409106
5155,75.19243,136.37799,130.91805,0.1465045,4.5489144,2.651651
5156,76.134705,138.52592,147.97386,0.15005107,4.734729,2.640282
5157,79.47446,141.41667,178.94464,0.16162279,5.72995,2.623821
5160,77.759384,138.69836,161.85333,0.1688,4.343543,2.5909019
5196,85.86557,145.08397,122.904205,0.15390287,7.1053147,2.5539956
5197,85.164024,144.99043,133.71832,0.15207751,5.8556,2.5486553
5198,83.69791,144.07716,131.68478,0.14807896,4.6597714,2.5468526
5199,84.195435,146.17018,130.72089,0.15345201,4.867814,2.5499074
5200,87.68985,154.3182,133.67116,0.16834827,9.28775,2.5532682
5201,92.146545,160.92662,139.68646,0.17327945,13.972867,2.5518227
5202,91.32284,154.10469,126.65854,0.1455458,12.245956,2.5649257
5203,81.821815,137.03871,103.99219,0.105850995,8.683186,2.5871043
5204,72.47589,124.41942,100.90457,0.08635529,6.2675667,2.599153
5205,73.0571,128.92967,111.48836,0.1004625,6.200557,2.596145
5206,77.10849,135.41338,120.837875,0.11944264,6.7353716,2.580753
5207,79.40054,136.27867,119.454414,0.13440001,8.311383,2.565527
5208,76.63199,128.89467,100.35448,0.12969,9.732183,2.6044297
5210,70.40191,129.00859,104.76434,0.1284058,9.667415,2.6801221
5211,79.521515,145.51408,130.09808,0.14957723,5.042333,2.6122668
5212,84.55363,152.31998,123.03998,0.16016316,4.253443,2.569435
5213,86.7067,154.50784,104.46698,0.16208398,4.1011286,2.5728168
5214,87.858376,154.46448,88.407,0.1580747,4.035283,2.5752614
5215,87.3665,151.22162,84.892914,0.14479278,4.3226166,2.5668955
5216,85.82411,141.56435,118.635796,0.13073106,5.671329,2.5783103
5217,78.72493,125.821655,125.676346,0.106309496,17.3787,2.632784
5221,68.38121,120.45543,80.56558,0.069837496,16.805784,2.6027894
5222,69.44773,121.961845,82.76687,0.075316474,14.9008,2.5950842
5223,70.03443,124.077675,87.7538,0.082476005,13.121086,2.604961
5224,71.29383,127.76069,93.1375,0.08942474,10.7425995,2.617197
5225,73.51632,132.97612,96.49411,0.10033111,7.4509163,2.6236727
5226,75.45816,135.55945,93.98744,0.10846883,6.485,2.629671
5227,76.80943,136.68152,91.97499,0.11881701,6.198214,2.627248
5228,77.830055,136.12657,92.150566,0.15850945,5.9332576,2.62134
5229,77.435646,135.72076,94.26103,0.20440613,5.9982505,2.6190488
5230,77.00983,142.2482,100.16986,0.20730053,5.6155562,2.6079001
5231,82.29776,152.69229,119.30674,0.19447699,5.155957,2.5600579
5232,91.90997,155.03325,147.42262,0.17607413,6.2910333,2.4990757
5233,90.4018,152.2607,145.70291,0.155695,8.166316,2.49712
5234,89.86446,156.70789,143.48183,0.16117685,6.4344573,2.495841
5235,94.28105,154.20195,151.54477,0.17036553,5.8754144,2.5350065
5236,91.204445,148.2375,145.58566,0.1581041,7.982267,2.6389298
5237,88.34168,142.7425,144.73033,0.15586948,8.264957,2.6570315
5238,84.01254,131.07794,125.40015,0.13078263,10.8897,2.625981
5239,74.33151,122.08221,86.20956,0.09228111,13.299567,2.627519
5240,69.819305,125.32451,80.67436,0.08527822,12.032634,2.645998
5241,73.01479,126.27169,91.73684,0.095175005,12.312772,2.6350248
5242,73.38524,123.90542,87.65214,0.095479466,13.64753,2.6387324
5243,71.47127,123.58629,80.173615,0.088822216,14.536799,2.658515
5244,71.44452,125.26752,82.45892,0.08805158,13.1635,2.6465566
5245,71.46623,126.332886,85.23254,0.089762,12.640085,2.6395645
5246,72.52191,125.63869,90.54571,0.09528177,12.874583,2.639046
5247,72.02994,123.96551,90.30361,0.09262943,13.5257,2.6415663
5248,71.41202,124.30366,89.59445,0.09171369,13.243129,2.6261706
5249,71.51875,131.44966,91.99033,0.09454449,12.574943,2.6062808
5250,78.04241,146.20251,118.64215,0.12022529,10.664033,2.5479867
5251,87.70534,154.21472,146.7465,0.15808444,8.403283,2.472359
5252,91.39168,154.40756,152.3676,0.17414473,7.2981286,2.4492047
5253,90.58081,154.33723,147.52344,0.16887902,7.070186,2.4555845
5254,90.57232,153.04367,144.2035,0.16066648,7.5859323,2.4587126
5255,89.31785,149.49075,146.06181,0.16131698,8.646256,2.4329555
5256,88.60947,152.87466,147.73872,0.16744104,7.887572,2.41624
5257,91.37542,156.35742,147.69122,0.1608989,7.9924664,2.432911
5258,91.95194,157.95743,148.06677,0.15328646,8.479899,2.4624164
5259,95.02125,160.89255,161.50835,0.17524451,7.827686,2.4633734
5260,96.5069,154.44193,161.93999,0.17762949,9.150886,2.4598846
5261,91.444374,144.96303,144.36232,0.15084223,9.98235,2.478481
5262,86.03989,145.67644,138.39998,0.1425963,9.216256,2.5152314
5263,86.88808,149.33694,147.17627,0.15226302,8.667214,2.5138528
5264,90.70522,148.57593,156.59016,0.16593647,8.424434,2.49146
5265,89.27035,146.54468,150.99884,0.15802002,9.09805,2.4903038
5266,87.71607,146.89359,140.6765,0.14666682,9.778571,2.4895847
5267,87.277695,148.57643,138.6199,0.149928,9.538528,2.491906
5268,88.60669,149.5659,152.31229,0.15553233,9.277434,2.4742138
5269,88.95484,145.70424,157.38164,0.15898052,9.767043,2.4746497
5270,86.38439,144.96588,148.47081,0.15618278,9.928614,2.4954748
5271,87.59418,146.24991,152.23077,0.15951589,9.2424345,2.495175
5272,88.94586,144.99597,153.66867,0.1604753,9.298284,2.4953387
5273,86.954216,147.01009,141.84665,0.15334797,8.945958,2.5171342
5274,87.83552,150.08554,141.33775,0.15712735,8.137357,2.5110745
5275,89.55757,151.48128,153.2326,0.16157,7.6110497,2.500606
5276,90.540695,150.81335,165.22209,0.16287002,7.9711494,2.4950266
5277,91.265045,149.36903,162.55379,0.16412,8.028286,2.464328
5278,90.46882,144.69781,155.37929,0.1663528,7.5832143,2.4357767
5279,87.3966,147.3913,146.41269,0.18725295,6.1298003,2.4140995
5280,90.06757,150.39987,140.98354,0.20175159,5.340543,2.4744217
5281,91.69255,143.19643,133.49164,0.181261,6.9153285,2.544197
5282,86.62165,142.79214,142.55815,0.16071188,8.3012,2.552232
5283,86.87384,147.59698,157.97702,0.1644206,8.209583,2.5080361
5284,88.74377,147.02165,145.52112,0.16183221,8.402801,2.498131
5285,87.90537,144.45845,152.27971,0.15114367,8.532401,2.4993196
5286,86.03378,142.70123,152.55325,0.13691764,9.896434,2.498646
5287,84.172775,143.0857,144.43655,0.1463155,9.706901,2.5248287
5288,85.19899,144.69577,147.82298,0.15984476,8.810686,2.5323591
5289,87.296295,145.59734,152.38138,0.16040777,8.39525,2.5276468
5290,86.94268,145.28784,153.77193,0.14804375,8.265984,2.5292916
5291,86.969345,147.99481,159.73647,0.14506789,7.6854424,2.5134134
5292,89.57288,147.95161,163.82289,0.15725389,7.3384285,2.4924662
5293,88.1546,141.86314,162.56528,0.15959354,8.244184,2.496186
5294,83.66172,143.40889,154.5745,0.16498686,9.132087,2.4735155
5295,86.86241,144.75107,141.44016,0.184784,7.7262864,2.4778514
5296,89.201614,142.58379,137.14125,0.18663824,7.181633,2.525988
5297,87.398254,145.82538,147.26227,0.16893333,8.4779005,2.5090113
5298,91.00239,149.79298,173.7264,0.16503999,7.1060424,2.4441638
5299,91.30728,148.62158,168.71341,0.15668893,8.073515,2.4303148
5300,88.53253,149.99532,147.4187,0.16184294,9.692066,2.43437
5301,89.78891,153.93204,145.87317,0.17339423,9.591701,2.4610004
5302,93.49482,154.73805,157.59285,0.17282945,10.085242,2.458404
5303,94.935265,153.17596,162.50766,0.1758972,10.3397665,2.4439812
5304,92.8259,151.69841,145.95709,0.1711025,9.814601,2.4986608
5305,92.84182,156.52835,144.38086,0.16710843,8.315043,2.481309
5306,95.26837,149.86098,156.50478,0.17906633,7.7218857,2.4386692
5307,88.78825,141.16972,143.03839,0.14236055,11.086917,2.4720783
5308,84.68698,148.1055,126.68112,0.09150881,14.535267,2.5172358
5309,90.12007,151.55266,139.82452,0.121062495,12.711442,2.5069003
5310,91.81986,150.39587,145.97571,0.14732897,11.866643,2.473219
5311,90.41568,152.34642,153.79715,0.1515561,14.890517,2.4295464
5312,91.53639,153.17133,173.4118,0.164545,15.970857,2.4000223
5313,91.987854,154.61792,163.11545,0.16791107,14.966372,2.4130673
5314,92.72957,157.13527,156.6295,0.17075354,13.455716,2.4211981
5315,94.332466,159.99791,158.61191,0.1772228,11.748867,2.4180858
5316,95.55428,156.3558,153.66388,0.18282942,10.046143,2.4148698
5317,92.64765,152.05872,150.61075,0.17720157,11.819815,2.4385445
5318,90.85831,153.2176,155.68909,0.17270704,13.298032,2.4618776
5319,93.11549,155.89801,172.55629,0.181214,10.129628,2.4231951
5320,93.96238,161.97006,177.81091,0.19496737,8.071629,2.4411309
5321,94.618774,155.90195,168.4232,0.19753054,7.22415,2.539901
5322,85.98082,140.93773,139.95784,0.16060767,10.650634,2.562952
5323,80.821365,144.28543,116.71277,0.117644,12.240314,2.521756
5324,85.41749,151.17932,126.4805,0.12947887,9.901072,2.4996853
5325,90.44942,152.92459,148.93678,0.18165708,7.3258996,2.4715927
5326,91.14341,152.27538,154.76509,0.19520475,7.570015,2.470355
5327,90.09099,152.15268,152.17532,0.191716,9.219043,2.4600387
5328,89.630516,151.65392,149.30981,0.18308118,9.9921,2.4490108
5329,89.64828,152.23666,152.70526,0.17509943,9.170966,2.453385
5330,90.403206,153.51237,144.05379,0.1743716,8.1463,2.4693077
5331,91.656876,152.41765,149.11221,0.17946348,7.4451284,2.4725542
5332,90.25272,152.47046,155.7058,0.18242235,7.0468335,2.4793673
5333,90.90083,154.01631,151.20964,0.18387155,7.5998573,2.4700215
5334,92.17135,150.70583,141.37491,0.18102168,9.460157,2.4778066
5335,89.44144,149.716,132.03473,0.1721578,10.283086,2.499078
5336,89.41399,153.51842,138.88539,0.1686306,9.5733,2.4698317
5337,92.38154,150.46822,142.2366,0.17387106,10.813858,2.4305215
5338,89.03811,150.38156,139.29317,0.16814524,12.7636,2.4378324
5339,87.78912,159.47125,139.30592,0.17265445,10.220416,2.440083
5340,93.07388,165.0618,149.80566,0.18766472,6.6556506,2.440031
5341,94.813515,161.30594,148.88792,0.18365702,7.0477,2.4625773
5342,94.373245,159.53079,143.51547,0.18173897,7.5385575,2.4614165
5343,95.27206,160.78127,143.52042,0.18199167,7.720467,2.4534369
5344,97.11778,160.5659,150.90582,0.18973278,8.074971,2.4300873
5345,96.60531,158.17358,153.08594,0.19159105,9.168158,2.4164557
5346,94.540825,153.97441,147.8642,0.19259295,11.0346,2.4259925
5347,91.693474,154.1402,142.91182,0.19275331,12.1354,2.4280887
5348,91.88114,156.15729,146.24243,0.19120724,12.912499,2.4513102
5349,93.010925,152.8148,147.20854,0.18431948,14.254672,2.4441013
5350,89.507965,150.77771,141.03668,0.17261295,14.359883,2.4246163
5351,90.21418,154.74968,148.5203,0.1765137,13.416414,2.4216938
5352,93.115814,156.5283,158.62839,0.17880446,13.172729,2.4034863
5353,93.29025,154.33429,162.03648,0.18000335,12.627633,2.4029818
5354,91.894615,148.95105,157.01678,0.17996468,11.3480835,2.4185023
5355,87.830605,138.80891,149.1523,0.16750649,9.698756,2.4318664
5356,84.257935,144.58704,137.28018,0.15747947,7.9791274,2.4298086
5357,87.02963,160.22948,127.539986,0.16410168,5.3627496,2.4183562
5358,91.83259,154.10818,129.33675,0.15637833,7.2429857,2.4126613
5359,89.41678,142.01768,137.90665,0.14796,8.650286,2.4177344
5360,85.38467,143.42198,150.13622,0.15189293,7.8098836,2.3816278
5361,89.4428,149.10905,147.6081,0.16409999,6.21575,2.3560188
5362,88.620155,147.97784,128.32745,0.15724,7.6468287,2.426052
5363,86.89824,150.48282,126.931984,0.14970632,9.616514,2.4610615
5364,90.61247,155.63081,140.43436,0.16996413,8.992733,2.4314096
5365,91.86114,154.32788,148.30618,0.17175002,9.878467,2.4276876
5366,91.63873,152.97731,151.10855,0.17379105,12.134473,2.4220817
5367,91.37565,151.83434,147.49677,0.18100001,13.414457,2.4122639
5368,90.034805,150.4661,151.07257,0.18620236,14.962151,2.410034
5369,88.55868,148.3848,158.1257,0.183476,15.199901,2.4216013
5370,87.64165,145.30615,149.35811,0.1764622,14.589713,2.443892
5371,86.082184,145.9917,139.0077,0.1625353,13.734051,2.4817374
5372,87.012924,148.599,148.45757,0.16261177,15.520149,2.512088
5373,88.47227,146.20578,153.6793,0.1658805,14.886771,2.5073674
5374,86.776474,144.66306,147.6856,0.14997001,14.002371,2.4904368
5375,85.906075,144.69684,150.13348,0.15301609,15.433834,2.4793043
5376,85.75292,148.53374,152.0749,0.16338316,14.97273,2.4684455
5377,88.661545,148.17009,156.1333,0.16905299,13.312572,2.4437907
5378,91.56371,140.34303,159.48688,0.17430174,11.866516,2.43944
5379,83.87501,136.6656,129.71808,0.15283388,14.6715,2.4841762
5380,81.31395,146.43869,127.16203,0.15902157,13.722714,2.4875622
5381,89.66887,156.25645,154.78654,0.17833649,12.754186,2.4374316
5382,97.59405,159.21619,172.27866,0.18240437,18.095867,2.3799179
5387,86.795105,149.02432,147.47751,0.15568149,23.630857,2.4228113
5388,88.08376,152.74905,152.57715,0.16194315,20.134974,2.4209206
5389,91.220634,151.9236,161.79774,0.16900444,24.258917,2.4149098
5393,85.20562,155.71776,134.44493,0.14782669,27.449966,2.4574125
5394,94.82802,160.35954,155.78885,0.17177948,20.95633,2.407822
5397,91.06405,147.824,154.59915,0.16336499,29.5851,2.4029324
5398,86.51339,144.41609,142.16914,0.14425844,24.793516,2.4397304
5399,85.270676,145.08066,140.61429,0.1432615,20.221228,2.4477267
5400,86.23242,151.0039,151.29518,0.15809941,15.718468,2.4134524
5401,90.86711,161.0302,154.39609,0.17657702,9.667399,2.4068944
5402,93.84259,161.13515,152.96854,0.17700474,9.523115,2.4203382
5403,93.10531,155.25587,162.71257,0.17313999,11.905467,2.4073083
5404,91.92323,152.06633,165.3205,0.17646708,13.057134,2.3927689
5405,90.29782,152.3804,164.69322,0.17133948,15.9658,2.4045155
5408,80.231125,144.57126,136.43953,0.12168842,30.65134,2.4853885
5409,85.10724,154.67241,166.77527,0.16098844,18.811085,2.4207358
5410,92.28828,155.34413,175.62502,0.18289311,12.593082,2.4004607
5411,91.80228,154.2396,168.97049,0.17638221,10.736066,2.4003305
5412,89.94454,153.06485,163.83,0.17393632,9.075343,2.40546
5413,88.6401,157.3146,169.41275,0.17920852,8.030329,2.386093
5414,90.08038,167.8973,173.91579,0.18075235,6.02525,2.4074347
5415,92.196,161.74501,162.29152,0.16329849,5.9609423,2.4960418
5416,91.48548,157.00299,155.5304,0.15778053,6.672471,2.4712708
5417,91.10547,159.12503,157.96692,0.16429235,7.001283,2.404843
5418,93.39839,154.46918,163.28487,0.16652,9.824833,2.411019
5419,92.88241,155.94774,167.20793,0.18222202,12.824315,2.4102263
5420,93.660545,156.87968,170.61502,0.19363105,11.846758,2.4080348
5421,93.297745,152.88696,167.81248,0.19436225,13.16835,2.4247372
5422,90.664925,149.20378,165.20653,0.18232647,19.4577,2.4398656
5423,88.95288,150.11844,156.67734,0.16864249,19.09637,2.455373
5424,90.491516,152.6238,152.37357,0.17219892,15.9946575,2.4440014
5425,93.60045,157.02357,158.98622,0.18277834,13.351283,2.3924196
5426,95.71439,160.03064,161.1884,0.1866637,11.470957,2.380785
5427,96.131905,159.17097,162.18077,0.18438551,11.267157,2.3947103
5428,95.33072,158.32368,161.59993,0.18187234,11.8324,2.4159381
5429,96.25932,159.13945,173.82019,0.18853351,10.613817,2.4119487
5430,95.38388,152.61948,178.80449,0.18776724,10.277629,2.421984
5431,91.111984,148.35852,162.8225,0.17620549,12.032571,2.4450302
5432,88.03079,158.16554,151.47571,0.18592411,10.781217,2.4262772
5433,91.88368,161.34956,151.61472,0.1992715,9.492429,2.4005265
5434,94.02107,155.95367,150.49068,0.18866105,11.025529,2.3978379
5435,92.95019,154.69315,153.69295,0.17764944,11.974235,2.3981762
5436,92.64856,153.34392,157.3125,0.17822057,14.931801,2.4095523
5437,91.94502,155.38814,164.13896,0.18179685,14.662015,2.4058816
5438,93.074394,157.6185,168.40198,0.18255943,14.878514,2.3889892
5439,94.50244,155.7032,170.76434,0.17847723,16.411299,2.381427
5440,93.25847,151.87329,162.2513,0.1723237,11.947914,2.3889916
5441,90.65924,146.0628,144.78493,0.15503752,10.628087,2.399469
5442,85.95795,134.33533,125.08112,0.12549117,13.16665,2.4695473
5443,77.97617,136.65468,115.3204,0.11170832,20.35695,2.5130792
5444,82.36794,152.91788,141.90312,0.14306897,15.157643,2.4371662
5445,91.54668,155.33255,166.77237,0.16051,13.414785,2.4092476
5446,91.35164,150.43849,166.21022,0.15359235,19.37865,2.4265268
5447,88.0274,146.8576,155.59607,0.15138647,21.799685,2.4191332
5448,84.64156,145.04831,147.50066,0.13890159,19.931871,2.4318705
5449,84.64799,142.51866,150.66547,0.136895,17.086533,2.4261775
5450,85.50318,135.65128,144.0982,0.12929764,21.135033,2.435305
5451,84.179474,153.47835,136.88666,0.15006098,12.548572,2.3953967
5452,90.337906,166.60684,145.55309,0.18916738,6.2691855,2.3742402
5453,96.81002,161.7387,156.14435,0.18965831,7.7394834,2.432876
5454,96.53321,160.16771,167.76907,0.17620824,9.0134,2.4245625
5455,96.493774,159.86752,171.82947,0.18027198,11.334671,2.3687103
5456,96.09076,160.78432,165.85054,0.18259738,13.254085,2.3586068
